Cell_Index,Sample_Tag,Sample_Name
394512,SampleTag03_hs,SampleTag03_hs
814,SampleTag02_hs,SampleTag02_hs
620524,SampleTag03_hs,SampleTag03_hs
269275,SampleTag03_hs,SampleTag03_hs
143417,SampleTag01_hs,SampleTag01_hs
356948,SampleTag02_hs,SampleTag02_hs
608483,SampleTag02_hs,SampleTag02_hs
542679,SampleTag03_hs,SampleTag03_hs
282092,SampleTag03_hs,SampleTag03_hs
656054,SampleTag02_hs,SampleTag02_hs
532750,SampleTag02_hs,SampleTag02_hs
857029,Multiplet,Multiplet
517674,SampleTag01_hs,SampleTag01_hs
526964,SampleTag03_hs,SampleTag03_hs
702020,SampleTag01_hs,SampleTag01_hs
109704,SampleTag02_hs,SampleTag02_hs
860094,SampleTag01_hs,SampleTag01_hs
851712,SampleTag03_hs,SampleTag03_hs
229016,Multiplet,Multiplet
400874,Multiplet,Multiplet
651556,SampleTag02_hs,SampleTag02_hs
610994,Multiplet,Multiplet
546433,SampleTag01_hs,SampleTag01_hs
561128,SampleTag02_hs,SampleTag02_hs
769681,SampleTag02_hs,SampleTag02_hs
569866,SampleTag02_hs,SampleTag02_hs
613447,SampleTag03_hs,SampleTag03_hs
748956,SampleTag03_hs,SampleTag03_hs
879731,SampleTag01_hs,SampleTag01_hs
91953,SampleTag01_hs,SampleTag01_hs
156495,SampleTag01_hs,SampleTag01_hs
459443,SampleTag01_hs,SampleTag01_hs
143842,SampleTag01_hs,SampleTag01_hs
196287,SampleTag01_hs,SampleTag01_hs
255416,SampleTag03_hs,SampleTag03_hs
446520,SampleTag02_hs,SampleTag02_hs
5200,SampleTag01_hs,SampleTag01_hs
215556,SampleTag03_hs,SampleTag03_hs
99497,SampleTag02_hs,SampleTag02_hs
600514,SampleTag03_hs,SampleTag03_hs
793207,Multiplet,Multiplet
73083,SampleTag03_hs,SampleTag03_hs
577352,SampleTag02_hs,SampleTag02_hs
256162,SampleTag02_hs,SampleTag02_hs
289284,SampleTag01_hs,SampleTag01_hs
788477,SampleTag02_hs,SampleTag02_hs
116144,SampleTag03_hs,SampleTag03_hs
677567,SampleTag01_hs,SampleTag01_hs
174895,SampleTag03_hs,SampleTag03_hs
484970,SampleTag01_hs,SampleTag01_hs
509786,SampleTag03_hs,SampleTag03_hs
825292,SampleTag03_hs,SampleTag03_hs
154955,SampleTag03_hs,SampleTag03_hs
357279,SampleTag03_hs,SampleTag03_hs
467950,Undetermined,Undetermined
512346,SampleTag01_hs,SampleTag01_hs
76495,SampleTag02_hs,SampleTag02_hs
581784,SampleTag01_hs,SampleTag01_hs
138785,SampleTag02_hs,SampleTag02_hs
427049,SampleTag03_hs,SampleTag03_hs
843541,SampleTag01_hs,SampleTag01_hs
517564,SampleTag02_hs,SampleTag02_hs
651037,SampleTag03_hs,SampleTag03_hs
232472,SampleTag01_hs,SampleTag01_hs
793544,SampleTag03_hs,SampleTag03_hs
501877,SampleTag03_hs,SampleTag03_hs
448003,SampleTag02_hs,SampleTag02_hs
788447,SampleTag03_hs,SampleTag03_hs
620656,SampleTag02_hs,SampleTag02_hs
542215,SampleTag01_hs,SampleTag01_hs
199993,SampleTag03_hs,SampleTag03_hs
751753,SampleTag01_hs,SampleTag01_hs
582992,SampleTag02_hs,SampleTag02_hs
412140,SampleTag02_hs,SampleTag02_hs
353020,SampleTag03_hs,SampleTag03_hs
459999,SampleTag02_hs,SampleTag02_hs
79741,SampleTag02_hs,SampleTag02_hs
744146,SampleTag02_hs,SampleTag02_hs
589622,SampleTag01_hs,SampleTag01_hs
597963,SampleTag02_hs,SampleTag02_hs
206878,SampleTag03_hs,SampleTag03_hs
536800,SampleTag02_hs,SampleTag02_hs
500863,SampleTag01_hs,SampleTag01_hs
680683,SampleTag03_hs,SampleTag03_hs
272932,SampleTag02_hs,SampleTag02_hs
407012,SampleTag03_hs,SampleTag03_hs
510816,SampleTag02_hs,SampleTag02_hs
834403,SampleTag03_hs,SampleTag03_hs
27087,SampleTag02_hs,SampleTag02_hs
553224,SampleTag02_hs,SampleTag02_hs
162820,SampleTag02_hs,SampleTag02_hs
587555,SampleTag03_hs,SampleTag03_hs
158750,SampleTag01_hs,SampleTag01_hs
165432,SampleTag01_hs,SampleTag01_hs
112678,SampleTag01_hs,SampleTag01_hs
533777,SampleTag02_hs,SampleTag02_hs
513398,SampleTag01_hs,SampleTag01_hs
617838,SampleTag03_hs,SampleTag03_hs
699835,SampleTag02_hs,SampleTag02_hs
104260,SampleTag02_hs,SampleTag02_hs
211915,SampleTag03_hs,SampleTag03_hs
543328,SampleTag03_hs,SampleTag03_hs
425458,SampleTag03_hs,SampleTag03_hs
178826,Multiplet,Multiplet
542076,SampleTag02_hs,SampleTag02_hs
779289,SampleTag02_hs,SampleTag02_hs
612909,SampleTag01_hs,SampleTag01_hs
289765,SampleTag03_hs,SampleTag03_hs
150421,SampleTag03_hs,SampleTag03_hs
315228,Multiplet,Multiplet
236897,SampleTag02_hs,SampleTag02_hs
125251,SampleTag02_hs,SampleTag02_hs
657302,SampleTag02_hs,SampleTag02_hs
609609,SampleTag01_hs,SampleTag01_hs
410815,SampleTag02_hs,SampleTag02_hs
312941,SampleTag02_hs,SampleTag02_hs
553790,SampleTag03_hs,SampleTag03_hs
259551,SampleTag03_hs,SampleTag03_hs
831806,SampleTag03_hs,SampleTag03_hs
805548,SampleTag02_hs,SampleTag02_hs
559155,SampleTag03_hs,SampleTag03_hs
849146,Multiplet,Multiplet
385416,SampleTag03_hs,SampleTag03_hs
586769,SampleTag01_hs,SampleTag01_hs
681253,SampleTag03_hs,SampleTag03_hs
681492,SampleTag03_hs,SampleTag03_hs
511069,Multiplet,Multiplet
345050,SampleTag01_hs,SampleTag01_hs
843523,SampleTag02_hs,SampleTag02_hs
214567,Multiplet,Multiplet
171659,Multiplet,Multiplet
615591,SampleTag03_hs,SampleTag03_hs
90905,SampleTag03_hs,SampleTag03_hs
634577,SampleTag03_hs,SampleTag03_hs
471498,SampleTag03_hs,SampleTag03_hs
444275,SampleTag02_hs,SampleTag02_hs
618688,SampleTag01_hs,SampleTag01_hs
92997,SampleTag01_hs,SampleTag01_hs
3068,SampleTag02_hs,SampleTag02_hs
23831,SampleTag02_hs,SampleTag02_hs
258417,SampleTag02_hs,SampleTag02_hs
559414,SampleTag03_hs,SampleTag03_hs
290630,SampleTag02_hs,SampleTag02_hs
567981,SampleTag01_hs,SampleTag01_hs
213193,SampleTag01_hs,SampleTag01_hs
630593,SampleTag02_hs,SampleTag02_hs
546252,SampleTag02_hs,SampleTag02_hs
45050,SampleTag03_hs,SampleTag03_hs
85103,SampleTag02_hs,SampleTag02_hs
580130,SampleTag03_hs,SampleTag03_hs
460289,SampleTag02_hs,SampleTag02_hs
574598,SampleTag01_hs,SampleTag01_hs
153878,SampleTag03_hs,SampleTag03_hs
733801,Multiplet,Multiplet
129429,SampleTag03_hs,SampleTag03_hs
30379,SampleTag03_hs,SampleTag03_hs
101127,SampleTag03_hs,SampleTag03_hs
425641,SampleTag03_hs,SampleTag03_hs
722844,SampleTag02_hs,SampleTag02_hs
618562,SampleTag02_hs,SampleTag02_hs
4954,SampleTag02_hs,SampleTag02_hs
365512,SampleTag03_hs,SampleTag03_hs
483338,SampleTag03_hs,SampleTag03_hs
376475,SampleTag01_hs,SampleTag01_hs
62077,SampleTag03_hs,SampleTag03_hs
507430,SampleTag02_hs,SampleTag02_hs
775172,SampleTag03_hs,SampleTag03_hs
119,SampleTag01_hs,SampleTag01_hs
1758,SampleTag03_hs,SampleTag03_hs
611174,SampleTag01_hs,SampleTag01_hs
209279,SampleTag02_hs,SampleTag02_hs
543533,SampleTag03_hs,SampleTag03_hs
12618,SampleTag01_hs,SampleTag01_hs
499005,SampleTag02_hs,SampleTag02_hs
460052,SampleTag03_hs,SampleTag03_hs
312718,SampleTag01_hs,SampleTag01_hs
241856,Multiplet,Multiplet
495935,SampleTag03_hs,SampleTag03_hs
468157,SampleTag02_hs,SampleTag02_hs
551201,SampleTag03_hs,SampleTag03_hs
500533,SampleTag01_hs,SampleTag01_hs
186206,SampleTag03_hs,SampleTag03_hs
77286,SampleTag02_hs,SampleTag02_hs
271720,Multiplet,Multiplet
676498,SampleTag03_hs,SampleTag03_hs
776005,SampleTag02_hs,SampleTag02_hs
524758,Multiplet,Multiplet
771836,Multiplet,Multiplet
185747,SampleTag02_hs,SampleTag02_hs
651406,SampleTag02_hs,SampleTag02_hs
845431,SampleTag03_hs,SampleTag03_hs
71906,SampleTag01_hs,SampleTag01_hs
429142,SampleTag01_hs,SampleTag01_hs
2362,SampleTag02_hs,SampleTag02_hs
538410,SampleTag02_hs,SampleTag02_hs
801139,Multiplet,Multiplet
146041,SampleTag02_hs,SampleTag02_hs
783786,Multiplet,Multiplet
173742,SampleTag02_hs,SampleTag02_hs
782234,Multiplet,Multiplet
290870,SampleTag03_hs,SampleTag03_hs
509243,SampleTag03_hs,SampleTag03_hs
863816,SampleTag03_hs,SampleTag03_hs
530123,SampleTag01_hs,SampleTag01_hs
656493,SampleTag01_hs,SampleTag01_hs
543457,SampleTag02_hs,SampleTag02_hs
80451,SampleTag02_hs,SampleTag02_hs
556679,SampleTag01_hs,SampleTag01_hs
154693,SampleTag03_hs,SampleTag03_hs
81405,SampleTag01_hs,SampleTag01_hs
428681,Multiplet,Multiplet
471215,SampleTag02_hs,SampleTag02_hs
555515,SampleTag03_hs,SampleTag03_hs
601465,SampleTag01_hs,SampleTag01_hs
446150,SampleTag03_hs,SampleTag03_hs
312351,SampleTag03_hs,SampleTag03_hs
214116,SampleTag03_hs,SampleTag03_hs
78030,SampleTag01_hs,SampleTag01_hs
180629,SampleTag03_hs,SampleTag03_hs
360124,SampleTag02_hs,SampleTag02_hs
91060,SampleTag03_hs,SampleTag03_hs
107121,SampleTag03_hs,SampleTag03_hs
299328,SampleTag02_hs,SampleTag02_hs
677396,SampleTag02_hs,SampleTag02_hs
101444,SampleTag01_hs,SampleTag01_hs
447732,SampleTag02_hs,SampleTag02_hs
470089,SampleTag01_hs,SampleTag01_hs
504946,SampleTag02_hs,SampleTag02_hs
657768,SampleTag02_hs,SampleTag02_hs
751600,Multiplet,Multiplet
553932,SampleTag02_hs,SampleTag02_hs
844755,SampleTag03_hs,SampleTag03_hs
102512,SampleTag02_hs,SampleTag02_hs
181751,SampleTag02_hs,SampleTag02_hs
342666,SampleTag03_hs,SampleTag03_hs
676356,Multiplet,Multiplet
100809,SampleTag01_hs,SampleTag01_hs
110496,SampleTag01_hs,SampleTag01_hs
283307,SampleTag01_hs,SampleTag01_hs
84320,SampleTag02_hs,SampleTag02_hs
715908,SampleTag03_hs,SampleTag03_hs
85754,SampleTag03_hs,SampleTag03_hs
486167,SampleTag03_hs,SampleTag03_hs
383421,SampleTag03_hs,SampleTag03_hs
324685,SampleTag03_hs,SampleTag03_hs
708035,SampleTag02_hs,SampleTag02_hs
571985,SampleTag02_hs,SampleTag02_hs
673698,SampleTag03_hs,SampleTag03_hs
570419,SampleTag03_hs,SampleTag03_hs
719792,Multiplet,Multiplet
76357,SampleTag01_hs,SampleTag01_hs
157299,Multiplet,Multiplet
216573,Multiplet,Multiplet
227717,Multiplet,Multiplet
310292,SampleTag03_hs,SampleTag03_hs
843249,SampleTag01_hs,SampleTag01_hs
503522,SampleTag03_hs,SampleTag03_hs
604415,SampleTag01_hs,SampleTag01_hs
213,SampleTag03_hs,SampleTag03_hs
363234,SampleTag03_hs,SampleTag03_hs
589707,SampleTag03_hs,SampleTag03_hs
598380,SampleTag03_hs,SampleTag03_hs
801272,SampleTag03_hs,SampleTag03_hs
624551,SampleTag02_hs,SampleTag02_hs
842572,Multiplet,Multiplet
546655,SampleTag01_hs,SampleTag01_hs
755763,SampleTag03_hs,SampleTag03_hs
542982,SampleTag03_hs,SampleTag03_hs
576487,SampleTag01_hs,SampleTag01_hs
145903,SampleTag03_hs,SampleTag03_hs
507645,Multiplet,Multiplet
368365,SampleTag03_hs,SampleTag03_hs
74526,SampleTag03_hs,SampleTag03_hs
643170,Multiplet,Multiplet
619528,SampleTag03_hs,SampleTag03_hs
3703,SampleTag02_hs,SampleTag02_hs
86771,SampleTag03_hs,SampleTag03_hs
465422,SampleTag02_hs,SampleTag02_hs
712705,SampleTag02_hs,SampleTag02_hs
250851,SampleTag01_hs,SampleTag01_hs
442837,SampleTag03_hs,SampleTag03_hs
3779,SampleTag03_hs,SampleTag03_hs
369358,SampleTag03_hs,SampleTag03_hs
582776,SampleTag03_hs,SampleTag03_hs
698884,SampleTag02_hs,SampleTag02_hs
827815,SampleTag01_hs,SampleTag01_hs
88682,SampleTag01_hs,SampleTag01_hs
563088,SampleTag01_hs,SampleTag01_hs
728573,SampleTag03_hs,SampleTag03_hs
844795,SampleTag01_hs,SampleTag01_hs
110038,SampleTag01_hs,SampleTag01_hs
656796,SampleTag01_hs,SampleTag01_hs
205923,SampleTag02_hs,SampleTag02_hs
654086,SampleTag02_hs,SampleTag02_hs
20409,SampleTag01_hs,SampleTag01_hs
189049,SampleTag02_hs,SampleTag02_hs
198949,SampleTag01_hs,SampleTag01_hs
171938,SampleTag02_hs,SampleTag02_hs
155753,Multiplet,Multiplet
300878,SampleTag02_hs,SampleTag02_hs
325329,SampleTag03_hs,SampleTag03_hs
438412,SampleTag01_hs,SampleTag01_hs
76160,SampleTag03_hs,SampleTag03_hs
488571,SampleTag03_hs,SampleTag03_hs
316557,SampleTag01_hs,SampleTag01_hs
548733,SampleTag01_hs,SampleTag01_hs
425068,SampleTag01_hs,SampleTag01_hs
558050,SampleTag01_hs,SampleTag01_hs
143145,SampleTag03_hs,SampleTag03_hs
272773,SampleTag03_hs,SampleTag03_hs
424704,SampleTag01_hs,SampleTag01_hs
392325,Multiplet,Multiplet
726103,SampleTag02_hs,SampleTag02_hs
816938,SampleTag02_hs,SampleTag02_hs
635765,SampleTag03_hs,SampleTag03_hs
616556,SampleTag01_hs,SampleTag01_hs
540536,SampleTag02_hs,SampleTag02_hs
881857,SampleTag03_hs,SampleTag03_hs
693820,SampleTag03_hs,SampleTag03_hs
214751,SampleTag02_hs,SampleTag02_hs
330763,SampleTag01_hs,SampleTag01_hs
457567,SampleTag02_hs,SampleTag02_hs
307995,SampleTag02_hs,SampleTag02_hs
424163,SampleTag01_hs,SampleTag01_hs
583729,SampleTag01_hs,SampleTag01_hs
523319,SampleTag03_hs,SampleTag03_hs
55839,SampleTag02_hs,SampleTag02_hs
832413,SampleTag03_hs,SampleTag03_hs
211113,SampleTag01_hs,SampleTag01_hs
80642,SampleTag02_hs,SampleTag02_hs
582738,SampleTag03_hs,SampleTag03_hs
246262,SampleTag03_hs,SampleTag03_hs
47350,SampleTag03_hs,SampleTag03_hs
140811,SampleTag02_hs,SampleTag02_hs
726369,Multiplet,Multiplet
324409,SampleTag01_hs,SampleTag01_hs
877371,Multiplet,Multiplet
225897,SampleTag01_hs,SampleTag01_hs
583058,SampleTag03_hs,SampleTag03_hs
843453,SampleTag02_hs,SampleTag02_hs
211880,SampleTag03_hs,SampleTag03_hs
353469,Multiplet,Multiplet
609250,SampleTag02_hs,SampleTag02_hs
86807,SampleTag03_hs,SampleTag03_hs
435333,SampleTag03_hs,SampleTag03_hs
841349,SampleTag02_hs,SampleTag02_hs
738530,SampleTag02_hs,SampleTag02_hs
194551,SampleTag01_hs,SampleTag01_hs
206228,SampleTag02_hs,SampleTag02_hs
553610,Multiplet,Multiplet
386951,SampleTag03_hs,SampleTag03_hs
438160,SampleTag01_hs,SampleTag01_hs
515300,Multiplet,Multiplet
554409,SampleTag02_hs,SampleTag02_hs
577518,SampleTag01_hs,SampleTag01_hs
807390,SampleTag02_hs,SampleTag02_hs
681747,SampleTag01_hs,SampleTag01_hs
40968,SampleTag01_hs,SampleTag01_hs
648615,SampleTag03_hs,SampleTag03_hs
275066,SampleTag01_hs,SampleTag01_hs
479389,SampleTag01_hs,SampleTag01_hs
486628,SampleTag03_hs,SampleTag03_hs
281601,Multiplet,Multiplet
507693,SampleTag03_hs,SampleTag03_hs
661399,SampleTag02_hs,SampleTag02_hs
250552,SampleTag03_hs,SampleTag03_hs
459012,SampleTag01_hs,SampleTag01_hs
832640,SampleTag03_hs,SampleTag03_hs
235252,SampleTag01_hs,SampleTag01_hs
284310,SampleTag02_hs,SampleTag02_hs
63035,Multiplet,Multiplet
119816,SampleTag02_hs,SampleTag02_hs
360575,SampleTag03_hs,SampleTag03_hs
278408,SampleTag03_hs,SampleTag03_hs
819882,SampleTag03_hs,SampleTag03_hs
55936,SampleTag01_hs,SampleTag01_hs
527713,SampleTag03_hs,SampleTag03_hs
578412,SampleTag01_hs,SampleTag01_hs
849394,Multiplet,Multiplet
94794,SampleTag02_hs,SampleTag02_hs
211634,SampleTag01_hs,SampleTag01_hs
77179,SampleTag02_hs,SampleTag02_hs
589185,SampleTag03_hs,SampleTag03_hs
220417,Multiplet,Multiplet
761150,SampleTag03_hs,SampleTag03_hs
383286,Multiplet,Multiplet
595151,SampleTag02_hs,SampleTag02_hs
350638,SampleTag02_hs,SampleTag02_hs
77417,SampleTag02_hs,SampleTag02_hs
772669,SampleTag03_hs,SampleTag03_hs
48043,SampleTag03_hs,SampleTag03_hs
538106,SampleTag02_hs,SampleTag02_hs
670594,Multiplet,Multiplet
229907,SampleTag03_hs,SampleTag03_hs
151724,SampleTag02_hs,SampleTag02_hs
847568,SampleTag03_hs,SampleTag03_hs
306404,SampleTag01_hs,SampleTag01_hs
195066,SampleTag03_hs,SampleTag03_hs
798489,SampleTag03_hs,SampleTag03_hs
589994,SampleTag01_hs,SampleTag01_hs
847269,SampleTag03_hs,SampleTag03_hs
425035,SampleTag01_hs,SampleTag01_hs
209511,SampleTag01_hs,SampleTag01_hs
465666,SampleTag02_hs,SampleTag02_hs
188481,SampleTag01_hs,SampleTag01_hs
555161,SampleTag01_hs,SampleTag01_hs
168486,SampleTag01_hs,SampleTag01_hs
854208,Multiplet,Multiplet
742707,SampleTag02_hs,SampleTag02_hs
446953,SampleTag01_hs,SampleTag01_hs
810253,Multiplet,Multiplet
263558,SampleTag03_hs,SampleTag03_hs
532465,SampleTag03_hs,SampleTag03_hs
260132,SampleTag02_hs,SampleTag02_hs
362131,SampleTag03_hs,SampleTag03_hs
413594,SampleTag03_hs,SampleTag03_hs
163585,SampleTag01_hs,SampleTag01_hs
404682,Multiplet,Multiplet
94953,SampleTag01_hs,SampleTag01_hs
513581,SampleTag03_hs,SampleTag03_hs
569313,SampleTag01_hs,SampleTag01_hs
62290,SampleTag01_hs,SampleTag01_hs
502927,SampleTag02_hs,SampleTag02_hs
70690,SampleTag03_hs,SampleTag03_hs
672382,Multiplet,Multiplet
402978,SampleTag03_hs,SampleTag03_hs
612950,SampleTag02_hs,SampleTag02_hs
884178,Multiplet,Multiplet
214002,SampleTag03_hs,SampleTag03_hs
881666,SampleTag02_hs,SampleTag02_hs
57430,SampleTag02_hs,SampleTag02_hs
57216,SampleTag02_hs,SampleTag02_hs
756576,Multiplet,Multiplet
510874,SampleTag03_hs,SampleTag03_hs
566425,SampleTag03_hs,SampleTag03_hs
146806,SampleTag03_hs,SampleTag03_hs
498596,Multiplet,Multiplet
547338,SampleTag01_hs,SampleTag01_hs
783162,SampleTag03_hs,SampleTag03_hs
249969,SampleTag03_hs,SampleTag03_hs
405831,SampleTag02_hs,SampleTag02_hs
237431,SampleTag01_hs,SampleTag01_hs
769740,SampleTag03_hs,SampleTag03_hs
779250,SampleTag03_hs,SampleTag03_hs
96896,SampleTag01_hs,SampleTag01_hs
792912,SampleTag02_hs,SampleTag02_hs
113972,SampleTag02_hs,SampleTag02_hs
222668,SampleTag02_hs,SampleTag02_hs
786539,SampleTag01_hs,SampleTag01_hs
407364,SampleTag03_hs,SampleTag03_hs
111670,SampleTag03_hs,SampleTag03_hs
113231,SampleTag03_hs,SampleTag03_hs
100353,SampleTag02_hs,SampleTag02_hs
163379,SampleTag01_hs,SampleTag01_hs
647275,SampleTag03_hs,SampleTag03_hs
6588,SampleTag03_hs,SampleTag03_hs
504547,SampleTag02_hs,SampleTag02_hs
785336,Multiplet,Multiplet
193991,SampleTag03_hs,SampleTag03_hs
374473,SampleTag03_hs,SampleTag03_hs
519468,SampleTag01_hs,SampleTag01_hs
839039,Multiplet,Multiplet
60987,SampleTag02_hs,SampleTag02_hs
77877,SampleTag02_hs,SampleTag02_hs
647486,SampleTag02_hs,SampleTag02_hs
33271,SampleTag02_hs,SampleTag02_hs
469398,SampleTag02_hs,SampleTag02_hs
553081,SampleTag03_hs,SampleTag03_hs
817236,SampleTag01_hs,SampleTag01_hs
618207,SampleTag03_hs,SampleTag03_hs
86900,SampleTag03_hs,SampleTag03_hs
833399,SampleTag03_hs,SampleTag03_hs
77034,SampleTag01_hs,SampleTag01_hs
679650,SampleTag02_hs,SampleTag02_hs
767220,SampleTag02_hs,SampleTag02_hs
520721,SampleTag01_hs,SampleTag01_hs
811171,SampleTag02_hs,SampleTag02_hs
80161,SampleTag03_hs,SampleTag03_hs
610689,SampleTag01_hs,SampleTag01_hs
185232,SampleTag03_hs,SampleTag03_hs
432698,SampleTag01_hs,SampleTag01_hs
314499,SampleTag01_hs,SampleTag01_hs
880737,Multiplet,Multiplet
119647,SampleTag02_hs,SampleTag02_hs
578569,SampleTag03_hs,SampleTag03_hs
704534,SampleTag03_hs,SampleTag03_hs
855062,Multiplet,Multiplet
379148,SampleTag03_hs,SampleTag03_hs
328489,SampleTag01_hs,SampleTag01_hs
328662,SampleTag02_hs,SampleTag02_hs
819792,Multiplet,Multiplet
34940,SampleTag02_hs,SampleTag02_hs
143571,SampleTag02_hs,SampleTag02_hs
527346,SampleTag03_hs,SampleTag03_hs
262949,SampleTag03_hs,SampleTag03_hs
743777,SampleTag01_hs,SampleTag01_hs
564284,SampleTag01_hs,SampleTag01_hs
170932,SampleTag01_hs,SampleTag01_hs
632479,Undetermined,Undetermined
291199,SampleTag02_hs,SampleTag02_hs
268904,Multiplet,Multiplet
3048,SampleTag01_hs,SampleTag01_hs
357786,SampleTag02_hs,SampleTag02_hs
395028,SampleTag03_hs,SampleTag03_hs
207433,SampleTag02_hs,SampleTag02_hs
481890,SampleTag03_hs,SampleTag03_hs
429266,SampleTag02_hs,SampleTag02_hs
16152,SampleTag02_hs,SampleTag02_hs
774371,Multiplet,Multiplet
478451,SampleTag01_hs,SampleTag01_hs
41533,SampleTag01_hs,SampleTag01_hs
739608,SampleTag03_hs,SampleTag03_hs
777742,SampleTag01_hs,SampleTag01_hs
81515,SampleTag01_hs,SampleTag01_hs
258088,SampleTag02_hs,SampleTag02_hs
312361,SampleTag03_hs,SampleTag03_hs
728122,Multiplet,Multiplet
2122,SampleTag03_hs,SampleTag03_hs
580572,SampleTag03_hs,SampleTag03_hs
718692,Multiplet,Multiplet
752469,SampleTag03_hs,SampleTag03_hs
300309,SampleTag02_hs,SampleTag02_hs
387298,SampleTag02_hs,SampleTag02_hs
218891,SampleTag03_hs,SampleTag03_hs
210891,SampleTag03_hs,SampleTag03_hs
206604,SampleTag02_hs,SampleTag02_hs
404938,SampleTag02_hs,SampleTag02_hs
174807,SampleTag01_hs,SampleTag01_hs
23431,SampleTag02_hs,SampleTag02_hs
253815,SampleTag01_hs,SampleTag01_hs
317547,SampleTag03_hs,SampleTag03_hs
35876,SampleTag03_hs,SampleTag03_hs
275207,SampleTag02_hs,SampleTag02_hs
73574,SampleTag02_hs,SampleTag02_hs
352549,SampleTag01_hs,SampleTag01_hs
362632,SampleTag02_hs,SampleTag02_hs
709572,SampleTag02_hs,SampleTag02_hs
371665,Multiplet,Multiplet
231245,SampleTag01_hs,SampleTag01_hs
85235,SampleTag03_hs,SampleTag03_hs
589536,SampleTag02_hs,SampleTag02_hs
99773,SampleTag03_hs,SampleTag03_hs
75173,SampleTag02_hs,SampleTag02_hs
471707,SampleTag01_hs,SampleTag01_hs
706961,SampleTag01_hs,SampleTag01_hs
131065,SampleTag03_hs,SampleTag03_hs
501535,SampleTag03_hs,SampleTag03_hs
528607,SampleTag01_hs,SampleTag01_hs
471895,SampleTag01_hs,SampleTag01_hs
459430,SampleTag02_hs,SampleTag02_hs
471872,SampleTag03_hs,SampleTag03_hs
605216,SampleTag03_hs,SampleTag03_hs
179643,Multiplet,Multiplet
376546,SampleTag03_hs,SampleTag03_hs
236700,SampleTag02_hs,SampleTag02_hs
195153,SampleTag03_hs,SampleTag03_hs
99581,SampleTag01_hs,SampleTag01_hs
791866,Multiplet,Multiplet
812414,SampleTag02_hs,SampleTag02_hs
356239,SampleTag03_hs,SampleTag03_hs
867913,SampleTag01_hs,SampleTag01_hs
380844,SampleTag01_hs,SampleTag01_hs
429933,SampleTag02_hs,SampleTag02_hs
361426,SampleTag02_hs,SampleTag02_hs
760853,SampleTag02_hs,SampleTag02_hs
154936,SampleTag01_hs,SampleTag01_hs
737778,SampleTag02_hs,SampleTag02_hs
458597,SampleTag03_hs,SampleTag03_hs
743012,SampleTag03_hs,SampleTag03_hs
538073,SampleTag03_hs,SampleTag03_hs
57353,SampleTag03_hs,SampleTag03_hs
355879,SampleTag03_hs,SampleTag03_hs
802257,SampleTag03_hs,SampleTag03_hs
30605,SampleTag02_hs,SampleTag02_hs
626417,SampleTag01_hs,SampleTag01_hs
559754,SampleTag02_hs,SampleTag02_hs
348656,SampleTag02_hs,SampleTag02_hs
455386,SampleTag02_hs,SampleTag02_hs
47817,SampleTag03_hs,SampleTag03_hs
71190,SampleTag02_hs,SampleTag02_hs
226384,SampleTag01_hs,SampleTag01_hs
328172,SampleTag03_hs,SampleTag03_hs
444311,SampleTag03_hs,SampleTag03_hs
861600,SampleTag03_hs,SampleTag03_hs
709020,SampleTag02_hs,SampleTag02_hs
280140,SampleTag02_hs,SampleTag02_hs
223260,SampleTag02_hs,SampleTag02_hs
72872,SampleTag03_hs,SampleTag03_hs
495543,SampleTag02_hs,SampleTag02_hs
5119,SampleTag02_hs,SampleTag02_hs
